"Status","Name","Duration in ms","Description"
"passed","92-频道 点播页跳转.更多短片pvs-字段","4","更多短片pvs-字段"
"passed","97-其它.播放记录-首页pvs-字段","3","播放记录-首页pvs-字段"
"failed","09高级筛选 1.10-30分钟search-字段值","1","综艺推荐和搜索按钮搜索

10-30分钟search-字段值"
"failed","1综艺片库.王牌综艺tag-select-字段名","1","王牌综艺tag-select-字段名"
"passed","频道页看了还看.看了还会看点击“所以猜你喜欢”more-字段","3","看了还会看点击“所以猜你喜欢”more-字段"
"failed","2电视剧片库.甜蜜互宠tag-select-字段名","1","甜蜜互宠tag-select-字段名"
"passed","3-我-会员中心.消息中心赞pvs-条数","19170","页面跳转（首页-片库页-播放页）

消息中心赞pvs-条数"
"passed","92-频道 点播页跳转.正片列表pvs-字段","3","正片列表pvs-字段"
"failed","7会员片库.视频播放返回pvs-条数","1","视频播放返回pvs-条数"
"failed","1-点播.退出卡顿-字段","4","退出卡顿-字段"
"failed","A库影片.order-字段","2","order-字段"
"failed","Vip直播.点击购买按钮click_pay_button-条数","2","点击购买按钮click_pay_button-条数"
"passed","11-Vip 1.搜索页pvs-条数","36455","搜索页pvs-条数"
"passed","2播单-有广告.广告type3-字段","4","广告type3-字段"
"failed","09高级筛选 1.1天search-字段","1","综艺推荐和搜索按钮搜索

1天search-字段"
"failed","08直播.直播退出播放pvs-字段值","2","直播退出播放pvs-字段值"
"failed","A库影片.试看结束order-字段名","2","试看结束order-字段名"
"passed","22-启动.首页头条要闻show-条数","359","首页头条要闻show-条数"
"passed","01仍然搜.仍然搜search-字段","4","仍然搜search-字段"
"failed","1-点播.空白缓存页提示","12986","空白缓存页提示"
"failed","8-频道 个人点播跳转.视频播放-艺人空间视频pvs-条数","8299","视频播放-艺人空间视频pvs-条数"
"passed","11-Vip 1.开通会员pvs-字段名","3","开通会员pvs-字段名"
"failed","1-点播.点播vv-字段值","3","点播vv-字段值"
"failed","16电影-播单点击.电影搜索click-条数","1","电影搜索

电影搜索click-条数"
"failed","1综艺片库.王牌综艺pvs-条数","2","王牌综艺pvs-条数"
"failed","94-HB.播放页列表跳转播放buffer-字段值","4","播放页列表跳转播放buffer-字段值"
"failed","1-点播.下载cdn1-字段值","5","下载cdn1-字段值"
"failed","频道页看了还看.看了还会看点击“所以猜你喜欢”interestpv-字段","4","看了还会看点击“所以猜你喜欢”interestpv-字段"
"failed","频道页看了还看.电视剧看了会喜欢interestpv-字段值","4","电视剧看了会喜欢interestpv-字段值"
"passed","8-频道 个人点播跳转.艺人空间视频-视频播放pvs-条数","19701","艺人空间视频-视频播放pvs-条数"
"failed","前贴广告操作.广告静音mute-字段值","3","广告静音mute-字段值"
"failed","A库影片.收银台展示show_store-条数","2","收银台展示show_store-条数"
"failed","会员消息.vip入口buy-字段","2","vip入口buy-字段"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页点击播放buffer-字段值","2","列表页点击播放buffer-字段值"
"passed","92-频道 点播页跳转.节目空间返回pvs-字段值","4","节目空间返回pvs-字段值"
"failed","1-点播.cdn1-条数","65","cdn1-条数"
"failed","付费影片.立即开通入口pvs-字段名","2","立即开通入口pvs-字段名"
"passed","3-我-会员中心.开通会员返回pvs-字段","4","页面跳转（首页-片库页-播放页）

开通会员返回pvs-字段"
"failed","7会员片库.会员大片list-字段名","2","会员大片list-字段名"
"failed","1综艺片库.切换至FUNS娱乐tag-select-条数","2","切换至FUNS娱乐tag-select-条数"
"passed","3-我-会员中心.我的信息pvs-字段","4","页面跳转（首页-片库页-播放页）

我的信息pvs-字段"
"failed","09高级筛选 1.30-60分钟view-字段","2","综艺推荐和搜索按钮搜索

30-60分钟view-字段"
"failed","频道页排行榜.sdkload-字段值","6","sdkload-字段值"
"failed","97-其它.芒果账户登录-历史账户登录pvs-字段值","4","芒果账户登录-历史账户登录pvs-字段值"
"failed","10高级筛选 2（加自频道）.电视剧search-字段","1","综艺推荐和搜索按钮搜索

电视剧search-字段"
"failed","97-其它.芒果二次元-会员首页pvs-字段值","4","芒果二次元-会员首页pvs-字段值"
"failed","14综艺-全部-中间页-相同系列.点全部播放click-条数","1","综艺推荐和搜索按钮搜索

点全部播放click-条数"
"failed","1-点播.节目账号加载事件vl-字段","3","节目账号加载事件vl-字段"
"failed","04相关明星相关艺人.相关艺人点击click-字段值","4","明星搜索

相关艺人点击click-字段值"
"passed","97-其它.忘记密码-邮箱登录pvs-条数","7759","忘记密码-邮箱登录pvs-条数"
"failed","94-HB.播放页列表跳转播放aplay-字段","5","播放页列表跳转播放aplay-字段"
"passed","02推荐词搜索.推荐词搜索search-条数","104987","推荐词搜索search-条数"
"failed","12热门推荐搜索（加 图和文字）.播放返回pvs-字段值","2","综艺推荐和搜索按钮搜索

播放返回pvs-字段值"
"failed","2电视剧片库.韩国list-字段名","1","韩国list-字段名"
"failed","10高级筛选 2（加自频道）.新闻pv-字段值","1","综艺推荐和搜索按钮搜索

新闻pv-字段值"
"failed","A库影片.收银台展示show_store-字段名","2","收银台展示show_store-字段名"
"failed","付费影片.result-条数","2","result-条数"
"failed","2播单-有广告.切换下一个视频buffer-字段","4","切换下一个视频buffer-字段"
"failed","09高级筛选 1.0-10分钟search-字段","1","综艺推荐和搜索按钮搜索

0-10分钟search-字段"
"failed","2电视剧片库.点击视频播放data-click-条数","1","点击视频播放data-click-条数"
"failed","付费影片.取消支付cance-字段名","1","取消支付cance-字段名"
"passed","2播单-有广告.进入播单底层页cp1-条数","141862","进入播单底层页cp1-条数"
"passed","03搜索无结果.搜索无结果view-条数","60","电影搜索

搜索无结果view-条数"
"failed","15电视-集数-上传视频-热门搜索.电视剧search-条数","2","电视剧搜索

电视剧search-条数"
"failed","4-我 页面跳转.离线缓存pvs-字段名","3","离线缓存pvs-字段名"
"failed","2视频播放页点击关注.视频播放页点击关注fol-条数","38510","视频播放页点击关注fol-条数"
"passed","21-关注 2.关注pvs-条数","24545","5.7.0短视频之后版本

关注pvs-条数"
"failed","1综艺片库.VIP免费list-字段","1","VIP免费list-字段"
"failed","10高级筛选 2（加自频道）.电影pv-字段值","2","综艺推荐和搜索按钮搜索

电影pv-字段值"
"failed","14综艺-全部-中间页-相同系列.进入空间返回pvs-条数","2","综艺推荐和搜索按钮搜索

进入空间返回pvs-条数"
"failed","频道页排行榜.电视剧排行榜点击aplay-条数","45","电视剧排行榜点击aplay-条数"
"failed","1-点播.广告播放中上报type0-字段值","4","广告播放中上报type0-字段值"
"passed","3-我-会员中心.我的订单pvs-字段","3","页面跳转（首页-片库页-播放页）

我的订单pvs-字段"
"failed","09高级筛选 1.30-60分钟view-条数","2","综艺推荐和搜索按钮搜索

30-60分钟view-条数"
"passed","4-我 页面跳转.设置返回pvs-字段名","3","设置返回pvs-字段名"
"passed","3-我-会员中心.播放记录播放返回pvs-字段","3","页面跳转（首页-片库页-播放页）

播放记录播放返回pvs-字段"
"failed","频道页看了还看.电视剧看了会喜欢aplay-条数","17044","电视剧看了会喜欢aplay-条数"
"failed","08直播.直播搜索click-字段","2","直播搜索click-字段"
"passed","4-我 页面跳转.消息中心无评论提醒","6899","消息中心无评论提醒"
"failed","10高级筛选 2（加自频道）.动漫view-字段值","1","综艺推荐和搜索按钮搜索

动漫view-字段值"
"passed","03搜索无结果.搜索无结果search-字段","3","电影搜索

搜索无结果search-字段"
"failed","会员消息.收银台展示show_store-条数","2","收银台展示show_store-条数"
"failed","8-频道 个人点播跳转.动态详情-艺人空间动态pvs-条数","11620","动态详情-艺人空间动态pvs-条数"
"failed","94-HB.点播15hb-字段值","163","点播15hb-字段值"
"passed","93-频道 频道跳转.逗爸pvs-字段","4","逗爸pvs-字段"
"failed","1-点播.下载开始事件ds-条数","39","下载开始事件ds-条数"
"failed","Vip直播.切换机位pvs-条数","2","切换机位pvs-条数"
"failed","1-点播.点播vv-条数","125","点播vv-条数"
"failed","Vip主页.result-字段名","1","result-字段名"
"failed","6音乐片库.全部list-字段名","1","全部list-字段名"
"failed","09高级筛选 1.1天view-字段值","2","综艺推荐和搜索按钮搜索

1天view-字段值"
"failed","7会员片库.视频播放返回pvs-字段","1","视频播放返回pvs-字段"
"failed","7会员片库.音乐list-字段","2","音乐list-字段"
"failed","7会员片库.教育list-条数","2","教育list-条数"
"failed","16电影-播单点击.电影搜索search-条数","2","电影搜索

电影搜索search-条数"
"passed","97-其它.登录页-直播大厅pvs-条数","7571","登录页-直播大厅pvs-条数"
"failed","合集下载.合集下载入口buy-条数","1","合集下载入口buy-条数"
"failed","A库影片.试看入口buy-条数","2","试看入口buy-条数"
"failed","7会员片库.体育list-条数","2","体育list-条数"
"failed","1-点播.点播播放定时上报cdn-r1-字段值","4","点播播放定时上报cdn-r1-字段值"
"failed","10高级筛选 2（加自频道）.电影search-字段","1","综艺推荐和搜索按钮搜索

电影search-字段"
"failed","09高级筛选 1.30-60分钟search-字段值","1","综艺推荐和搜索按钮搜索

30-60分钟search-字段值"
"failed","8-频道 个人点播跳转.分享到QQshare-条数","3727","分享到QQshare-条数"
"passed","频道页切换Cid变化.电视剧看了会喜欢change-条数","13013","电视剧看了会喜欢change-条数"
"failed","10高级筛选 2（加自频道）.音乐view-字段","1","综艺推荐和搜索按钮搜索

音乐view-字段"
"passed","93-频道 频道跳转.少儿片库pvs-条数","16587","少儿片库pvs-条数"
"failed","前贴广告操作.点击了解详情adlost-条数","65","点击了解详情adlost-条数"
"failed","Vip直播.直播入口buy-条数","2","直播入口buy-条数"
"failed","1-点播.点播前贴广告开始as-条数","522","点播前贴广告开始as-条数"
"failed","1-点播.相关明星加载事件vl-字段","4","相关明星加载事件vl-字段"
"passed","4-我 页面跳转.账号与安全pvs-条数","26951","账号与安全pvs-条数"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页点击播放cdn2-字段","1","列表页点击播放cdn2-字段"
"failed","2电视剧片库.全部list-字段","2","全部list-字段"
"passed","8-频道 个人点播跳转.aplay-条数","40","aplay-条数"
"failed","1-点播.开机广告cdn1-字段","4","开机广告cdn1-字段"
"failed","09高级筛选 1.筛选click-字段","2","综艺推荐和搜索按钮搜索

筛选click-字段"
"failed","97-其它.邮箱登录-忘记密码pvs-条数","47474","邮箱登录-忘记密码pvs-条数"
"failed","1-点播.cdn2-字段值","4","cdn2-字段值"
"failed","12-推荐列表页行为上报.进入推荐列表click-字段值","2","进入推荐列表click-字段值"
"failed","1-点播.开机广告cdn1-字段值","4","开机广告cdn1-字段值"
"failed","会员消息.取消支付cance-字段名","2","取消支付cance-字段名"
"passed","93-频道 频道跳转.电影片库pvs-字段","3","电影片库pvs-字段"
"failed","7会员片库.视频播放返回pvs-字段名","2","视频播放返回pvs-字段名"
"failed","10高级筛选 2（加自频道）.电影view-字段值","1","综艺推荐和搜索按钮搜索

电影view-字段值"
"passed","4-我 页面跳转.帮助反馈pvs-条数","8978","帮助反馈pvs-条数"
"passed","96-播单.sdkload-字段","3","sdkload-字段"
"failed","分集付费.分集付费result-字段名","1","分集付费result-字段名"
"failed","下拉刷新&频道性能.电视剧页广告下拉刷新refresh-条数","11914","电视剧页广告下拉刷新refresh-条数"
"failed","Vip直播.直播跳支付pvs-条数","1","直播跳支付pvs-条数"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（文字）搜索search-字段","1","综艺推荐和搜索按钮搜索

热门推荐（文字）搜索search-字段"
"failed","16电影-播单点击.电影搜索search-字段值","2","电影搜索

电影搜索search-字段值"
"failed","前贴广告播放.四分之一监测t900-条数","439","四分之一监测t900-条数"
"passed","92-频道 点播页跳转.频道专题页返回pvs-字段值","3","频道专题页返回pvs-字段值"
"passed","频道页看了还看.sdkload-条数","59","sdkload-条数"
